,Adipocytes,Arterial SMC,Arterial endothelial cells,Atria-enriched endothelial cells,Atria-enriched pericytes,Atrial cardiomyocytes,Basic SMC,CMC-like endothelial cells,CMC-like pericytes,Capillary endothelial cells,Cytoplasmic cardiomyocytes,Fibroblast-like endothelial cells,Fibroblasts,Immune-related endothelial cells,Lymphatic endothelial cells,Lymphoid,MT-high fibroblasts,Mast cells,Mesothelial cells,Myeloid,NK cells,Neuronal cells,Stromal pericytes,Venous endothelial cells,Ventricle-enriched pericytes,Ventricular cardiomyocytes
SOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8346845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SON,1.2789944,0.7782137,1.0786195,1.5437008,1.4619932,0.0,1.428416,0.0,1.4315997,0.0,0.0,1.4937238,0.0,0.0,1.7046461,0.0,1.5266984,0.0,1.6637783,0.8572879,0.0,0.0,1.4206275,1.2173197,0.0,1.2153145
SORBS1,2.5767536,2.9385843,0.0,1.9013252,0.0,3.095444,0.0,1.8467255,2.1597202,0.0,2.3649213,1.9403615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0940146,0.0,0.0,0.0,2.9796593
SORBS2,0.0,0.0,0.0,0.0,0.0,3.1324384,0.0,0.0,2.866975,0.0,2.4739776,1.2974486,0.0,0.0,0.0,0.0,0.0,0.0,1.4869287,0.0,0.0,2.2922113,0.0,0.0,0.0,3.779194
SORCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2926114,0.0,0.0,0.0,0.0
SOS1,1.3067496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4377725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX5,2.093235,0.0,0.0,0.0,1.559231,0.0,0.0,0.0,1.9189725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6239954,0.0
SOX6,0.7761184,0.0,0.0,0.0,0.0,1.5644414,0.0,0.0,1.0286433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9507768,0.0,0.0,0.0,0.0,0.0,0.0,1.8001418
SPAG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27299654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8379352,0.0,0.0,0.0,0.0,0.0,2.57032,0.0,0.0,0.0
SPARCL1,0.0,2.6019185,3.070411,2.0568485,2.5186853,0.0,3.2781875,2.7322755,2.2433233,3.513429,0.0,2.2910123,2.2631438,3.6104898,0.0,0.0,4.3404603,0.0,0.0,0.0,0.0,1.0970212,3.6603336,2.8272102,2.7855744,0.0
SPCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96849865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHKAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5220618
SPIDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5612373,0.0,0.0,0.0,0.0,0.0,0.0,1.7484539,1.2091779,0.0,0.0,0.0,0.0,0.0,0.0
SPON2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0383259,0.0,0.0,0.0,2.2253568,0.0,0.0,0.0,0.0,0.0
SPRY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3342648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTBN1,1.3761067,0.0,1.7631744,2.5359092,0.0,0.0,0.0,2.2701192,1.7500885,2.0708413,0.0,2.127972,1.5271215,1.8984244,2.222508,0.0,1.3877211,0.0,0.0,0.0,0.0,1.3063164,1.5702964,1.9655883,1.0338683,1.3763278
SPTSSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1014202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRGN,0.0,0.0,2.7309332,0.0,0.0,0.0,0.0,0.0,0.0,1.4882541,0.0,0.0,0.0,2.2510793,0.0,1.1477195,0.0,0.0,0.0,0.0,2.842295,0.0,0.0,0.0,0.0,0.0
SRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0307264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0659769
SRP14,0.0,0.0,2.3532095,0.0,0.0,0.0,0.0,0.0,0.0,1.7744708,0.0,0.0,0.0,1.9650079,0.0,0.0,1.9025372,0.0,0.0,0.0,1.6949587,0.0,1.5518593,0.0,0.0,0.0
SRP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97771496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485596
SRPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9902167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF11,1.0977471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1899848,0.0,0.0,0.9497771,0.0,1.1288344,0.0,0.88559353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1065414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2274584,0.0,0.9489158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0542625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6618827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1546675,0.0,0.0,1.5022137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSH2,1.1975942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3200169,0.0,0.0,1.715966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3371567,0.0,0.0,0.0,0.0,0.0,1.1226441
SSPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74750686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1972713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4491405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2103336
ST6GAL1,0.0,0.0,0.0,2.1759403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6GALNAC3,0.0,0.0,0.0,3.169678,0.0,0.0,0.0,2.6441796,0.0,0.0,0.0,2.4740617,0.0,0.0,3.1363363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2309923,0.0,0.0
ST7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0438974
STAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934943,0.0,0.0,0.0,0.0,0.0,0.0
STAG1,1.346077,0.0,0.0,1.6132891,0.0,0.0,0.0,0.0,1.6633881,0.0,0.0,1.8917,1.5883365,0.0,1.5722599,0.0,0.0,0.0,1.5212233,0.0,0.0,0.0,0.0,0.0,0.0,0.96345884
STARD13,1.260133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1548164,0.0,0.0,1.5741283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7469524,0.0,2.6350198,0.0,0.0,0.0,1.2377887
STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3839568,0.0,0.0,0.0,0.0,0.95159036,0.0,1.908065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP4,0.0,0.0,0.0,0.0,1.7024406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083769,0.0,0.0,0.0
STK3,1.1193687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96778965,0.0,0.0,1.6032271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0673516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3044457,0.0,0.0,0.0,0.0,1.1129601,0.0,0.0,0.0,0.0,0.0
STOM,0.0,0.0,2.5205235,0.0,0.0,0.0,0.0,0.0,0.0,2.0921447,0.0,0.0,0.0,2.4518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2328578,0.0,0.0
STOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2749338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1168098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STXBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7925932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100762,0.0,0.0,0.0,1.4019856,0.0,0.0,0.0,0.0,0.0
SULF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2742536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5978591,0.0,0.0,0.0,1.2662343,0.0,0.0,0.0,0.0,0.0
SVIL,1.1647345,1.9545308,0.0,0.0,0.0,2.6670437,0.0,0.0,1.590199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3519182
SYNE1,0.0,0.0,0.0,1.8644773,0.0,1.3651478,0.0,2.4281332,1.1459608,1.3339214,0.0,1.7418859,0.0,0.0,2.0949519,0.0,0.0,0.0,2.7147102,0.0,0.0,0.0,0.0,1.5906655,0.0,1.2124863
SYNE2,0.0,0.0,1.9340053,0.0,0.0,0.0,0.0,2.0640206,0.0,1.4597057,0.0,0.0,0.0,1.2961402,0.0,0.0,0.0,0.0,1.4349632,0.0,0.0,0.0,0.0,1.4770696,0.0,0.0
SYNPO2,0.0,2.1847806,0.0,0.0,0.0,0.0,0.0,0.0,1.9984417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9465961
SYPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76323885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYTL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.547769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACC1,1.2465479,0.0,2.065824,2.0610242,1.6741321,0.0,1.1528848,2.295818,1.3979567,1.9607997,0.0,2.1150126,0.0,1.8007743,1.4867978,0.0,0.8070609,0.0,0.0,0.0,0.0,0.0,1.609118,1.8297992,1.5565677,0.0
TACC2,0.0,0.0,0.0,0.0,0.0,2.031682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8972263
TAGLN,0.0,1.9869515,0.0,0.0,0.0,0.0,1.5847812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87635636,0.0,0.0,0.0,0.0,0.0,1.5613102,0.0,0.0,0.0
TAGLN2,0.0,0.0,1.7965672,0.0,0.0,0.0,0.0,0.0,0.0,1.1635224,0.0,0.0,0.0,1.9589663,0.0,0.0,2.0219555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79038227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANC1,0.0,0.0,0.0,0.0,0.0,1.7011575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5891128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6152229
TANC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2774997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6170006
TBC1D5,1.1951785,0.0,0.0,1.4919822,0.0,0.0,0.0,0.0,1.2996709,0.0,0.0,1.6024349,0.0,0.0,1.4816511,0.0,0.0,0.0,1.2402556,0.8439218,0.0,0.0,0.0,0.0,0.0,1.2699907
TBCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8617251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX5,0.0,0.0,0.0,0.0,0.0,1.3815508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBXAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3336469,0.0,0.0,0.0,0.0,0.0,0.0
TCAP,0.0,0.0,0.0,0.0,0.0,1.3927034,0.0,1.6870185,0.94222367,0.0,3.093432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6013275
TCEA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74337554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF12,1.3533227,0.0,0.0,1.5748361,0.0,0.0,0.0,0.0,1.5482044,0.0,0.0,1.8969784,1.2453132,0.0,1.6698322,0.0,0.0,0.0,1.3266914,1.4779831,0.0,0.0,0.0,0.0,0.0,1.1160448
TCF21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86188304,0.0,0.92923665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF4,0.0,0.0,2.1113675,1.5794075,0.0,0.0,0.0,2.2505093,1.4645448,2.1661057,0.0,1.9746971,1.302297,1.9607997,1.9194689,0.0,1.5671371,0.0,0.0,0.0,0.0,0.0,1.9191378,2.0131934,1.6902556,0.0
TCF7L2,1.1337413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97994655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAD1,1.3566314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004487
TECRL,0.0,0.0,0.0,0.0,0.0,2.339964,0.0,0.0,1.8859844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5221024
TENM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9452248
TENM3,1.765028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERF2IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7351411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI,0.0,0.0,0.0,1.4648005,1.9098514,0.0,0.0,0.0,1.1362482,0.0,0.0,1.4521413,0.0,0.0,2.9989252,0.0,1.9227523,0.0,0.0,0.0,0.0,0.0,1.6191888,0.0,1.8103317,0.0
TGFBR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5429786,0.0,0.0,2.1309645,0.0,1.1666342,0.0,0.0,0.0,0.0,0.0,0.0,1.5163475,0.0,0.0
TGFBR3,1.7184021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6315598,0.8191068,0.0,0.0,0.0,1.1759274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5809383,0.0,0.0
THBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRB,1.1800501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204907
THSD4,0.0,0.0,0.0,0.0,0.0,1.9103825,0.0,0.0,1.5515661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4982107
TIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9815574,0.0,2.0262315,0.0,0.0,0.0,1.5068445,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1201332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP3,1.0712795,0.0,2.407266,0.0,2.3487706,0.0,1.6848688,2.2072425,1.7976167,2.4836967,0.0,1.9918545,1.7361813,2.4937623,2.0474863,0.0,2.9382215,0.0,0.0,0.0,0.0,1.9120612,2.6945899,1.3917379,2.1399558,0.0
TINAGL1,0.0,0.0,1.4365492,0.0,0.0,0.0,0.0,0.0,0.0,1.6132891,0.0,0.0,0.0,1.8573248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4934082,0.0,0.0,0.0
TLN2,1.6176078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,0.0,0.0,3.1220114,0.0,0.0,0.0,0.0,0.0,0.0,2.307652,0.0,0.0,0.0,2.6383302,0.0,0.0,0.74158657,0.0,1.9182289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5023491,0.0,0.0,0.0,1.8198012,0.0,0.0,0.0,0.0,0.0
TMBIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8010584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2308803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7573946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0467676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1095303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89455056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM108,0.0,0.0,0.0,1.7018903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78502584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM132C,1.8267668,0.0,0.0,1.9837002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM135,2.1018546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5609385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM178B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8657455
TMEM179B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
