,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
RASGEF1C,0.0,0.0,0.0,0.0,0.0,1.3268936,0.0,0.0
RASGRF2,0.0,2.5513957,0.0,0.0,0.0,0.0,0.0,0.0
RASGRP1,0.0,0.0,0.0,1.4291401,0.0,0.0,0.0,0.0
RASGRP3,1.0262821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF8,0.0,0.0,0.79362106,0.0,0.0,0.0,0.0,0.0
RB1,0.0,1.302687,1.0596529,0.0,1.7723053,0.0,1.628343,0.979633
RB1CC1,1.2942626,0.0,0.93389547,0.0,0.0,0.0,0.8927165,0.0
RBFOX1,2.5057926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFOX2,1.0259948,1.7633746,1.641696,0.0,0.0,1.4957324,1.2728527,1.3275049
RBL2,0.0,0.0,0.0,0.98980117,0.0,0.0,0.0,0.0
RBM20,2.6666682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM24,1.446403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM25,0.0,0.0,0.95325255,0.0,1.0437226,0.96105975,0.84901583,0.8631094
RBM26,0.0,0.0,0.79034936,0.0,0.0,0.0,0.9551178,0.0
RBM33,0.0,0.0,0.94572496,1.3275044,0.9703281,0.0,1.0296259,0.0
RBM39,1.117877,0.9482361,1.3522062,1.7411097,1.4282956,1.2412757,1.513993,1.3216298
RBM47,0.0,0.0,0.0,0.0,3.003594,0.0,0.0,0.0
RBM6,1.0599611,1.4700661,1.3266902,1.6258011,1.5201752,1.2215213,1.4370381,1.4127045
RBMS1,1.4210643,1.5571585,2.8262966,1.6947777,2.5642111,2.3248448,2.6968985,2.863541
RBMS2,0.0,1.3219302,0.0,0.0,0.0,0.0,0.0,0.0
RBMS3,0.0,1.3289317,2.3091002,0.0,0.0,1.2536565,2.5897474,2.172532
RBMS3-AS3,0.0,0.0,1.3831153,0.0,0.0,0.0,1.8779626,1.4838883
RBMX,0.78353715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBPJ,0.0,0.0,0.83157474,0.0,3.421299,0.0,0.0,0.0
RBPMS,2.3813784,2.107231,1.4744883,0.0,0.0,1.4261291,2.652313,2.9690866
RCAN2,2.362976,0.0,0.0,0.0,0.0,0.0,0.0,1.0145212
REEP3,0.0,1.086104,0.0,0.0,0.0,0.0,0.0,0.0
RELN,0.0,0.0,0.0,0.0,0.0,1.9037513,0.0,0.0
RERE,1.6247728,2.0951855,1.5787199,1.8067064,2.187752,1.6226885,1.7227337,1.58255
RETREG1,1.4837124,0.0,0.0,0.0,0.0,1.6233417,0.0,0.0
REV3L,0.85928464,0.0,1.907731,0.0,1.0006812,0.0,2.310203,1.8836877
RFTN1,0.0,2.4800546,1.056461,1.3094993,0.0,0.0,0.77920485,0.0
COP1,0.701988,1.4550929,1.3556689,1.7779379,1.8948145,0.0,1.2790883,1.2163998
RFX2,0.7110404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFX3,0.0,0.0,0.0,0.9517251,0.0,0.0,0.0,0.0
RGL1,0.0,0.0,0.0,0.0,2.3091817,0.0,0.0,0.0
RGL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2316605
RGS6,1.5703719,0.0,0.0,0.0,0.0,0.0,0.0,3.748026
RHEB,0.6987693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3126262
RHOBTB3,0.82403195,0.0,1.5689907,0.0,0.0,0.0,1.0434804,0.0
RHOH,0.0,0.0,0.0,1.2162335,0.0,0.0,0.0,0.0
RHOQ,1.0931094,0.0,1.0229045,0.0,0.0,0.8994095,1.2884295,1.2230418
RICTOR,1.4425248,0.0,0.85732687,1.6992464,0.0,0.0,0.0,0.0
RILPL1,1.0752375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIN2,0.0,1.85101,0.0,0.0,1.3078806,0.0,0.0,0.0
RIN3,0.0,0.0,0.0,0.0,1.6356237,0.0,0.0,0.0
RIPOR2,0.0,0.0,0.0,1.8011316,0.0,0.0,0.0,0.0
RIPOR3,0.0,0.0,0.0,0.0,0.0,0.0,1.2506242,0.0
RLF,0.74311525,0.0,0.0,0.0,1.1380465,0.0,0.0,0.0
RNF10,0.77520114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF115,0.9254936,0.0,0.0,0.41845995,0.0,0.0,0.0,0.0
RNF13,0.0,0.0,0.0,0.0,1.4469006,0.0,0.0,0.0
RNF130,0.0,0.0,0.0,0.0,1.5274744,0.0,0.0,0.0
RNF144B,0.0,0.0,0.0,0.0,1.8078239,0.0,0.0,0.0
RNF145,0.0,0.0,0.0,0.0,1.2504466,0.0,0.0,0.0
RNF149,0.0,0.0,0.0,1.3536472,2.6647344,0.0,0.0,0.0
RNF150,2.5893674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF152,0.0,0.0,0.0,0.0,0.0,0.0,2.0939887,1.603882
RNF19A,0.93832374,0.0,0.0,1.4892123,0.0,0.0,0.0,0.0
RNF213,0.0,0.0,0.0,1.8375678,1.3802128,0.0,0.0,0.0
RNF24,0.0,0.0,1.2044163,0.0,0.0,0.0,0.0,0.0
RNF38,0.0,0.0,0.0,1.2157345,0.0,0.0,0.0,0.0
RNMT,0.7168629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPC3,0.72153324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO1,0.0,0.0,1.5457308,0.0,0.0,0.0,0.0,0.0
ROCK1,0.0,0.0,0.99829435,1.3551371,1.5546508,0.0,1.4078442,1.2802124
ROCK2,0.0,1.4393661,1.3517284,0.0,0.0,1.0848054,2.1091905,2.1472683
ROR1,2.3232973,0.0,0.0,0.0,0.0,1.5616077,0.0,0.0
RORA,1.004998,0.0,2.9205663,1.9059448,0.0,0.0,2.1383586,1.2526739
RPL13,0.0,0.0,0.98675305,0.0,0.0,0.0,0.0,0.0
RPS6KA2,0.0,1.3507739,0.0,0.0,0.0,0.0,0.0,0.0
RPS6KA3,0.0,0.0,1.0408665,1.7643762,0.0,0.0,0.0,0.0
RPS6KC1,0.0,0.0,0.0,0.0,0.93751985,0.0,0.0,0.0
RRAD,1.3941264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRBP1,0.0,0.0,1.1597143,0.0,0.0,0.0,0.0,0.0
RREB1,1.0288744,0.0,0.0,0.0,1.7871219,0.0,0.0,0.0
RSF1,0.0,0.0,0.81469864,0.77483666,0.0,0.0,0.0,0.0
RSRC1,0.0,0.0,0.0,0.0,0.92586386,0.0,0.0,0.0
RTN4,0.0,0.865615,1.7407864,0.0,1.3390234,1.2766601,0.0,0.0
RUFY3,0.0,0.0,1.1496323,0.0,0.0,0.0,1.1427151,0.0
RUNX1,0.0,0.0,0.0,2.2487397,2.836635,0.0,0.0,0.0
RUNX3,0.0,0.0,0.0,1.533503,0.0,0.0,0.0,0.0
RYR2,5.4682274,1.5604184,1.0909383,2.070656,1.5111424,1.5106838,1.4677489,1.7917606
SAMD12,0.8557287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD3,0.0,0.0,0.0,2.0620959,0.0,0.0,0.0,0.0
SAMD4A,2.4845362,1.5826265,1.8577127,0.0,0.0,2.047388,0.0,0.0
SAMHD1,0.0,0.0,0.0,0.0,0.9980779,1.8974601,0.0,0.0
SAMSN1,0.0,0.0,0.0,1.2936871,1.660534,0.0,0.0,0.0
SARAF,0.0,0.0,0.0,1.2420691,0.0,0.0,0.0,0.0
SASH1,0.0,2.0896583,1.5923786,0.0,0.0,0.0,0.75968075,0.0
SAT1,1.1056616,0.0,0.0,0.0,1.9373038,1.4903817,0.0,0.0
SBF2,1.6094648,2.268564,1.9486365,0.0,2.5572672,1.7442197,2.1593812,1.7612789
SCAF11,1.1547048,0.0,1.2363133,1.1800511,1.3382971,1.0746653,1.1053238,0.0
SCAF8,0.8352163,0.0,0.0,0.0,0.0,0.0,0.93652827,0.0
SCAPER,1.5676627,1.0972147,0.0,1.1422684,1.0214806,1.0210828,0.0,0.0
SCFD1,0.0,0.0,0.8293475,0.0,0.0,0.0,0.0,0.0
SCLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2388325
SCMH1,1.3028822,0.0,1.4441103,0.0,0.0,0.0,0.0,0.0
SCN7A,0.0,0.0,1.8396773,0.0,0.0,2.5405617,1.2327285,0.0
SCN9A,0.0,0.0,0.0,0.0,1.1478302,1.223719,0.0,0.0
SDC2,0.0,0.0,0.89562094,0.0,0.0,0.0,0.0,0.0
SDCCAG8,0.71877193,0.0,1.089758,0.0,1.6099982,0.0,0.0,0.0
SDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3371062
SEC14L1,0.0,2.7478607,0.0,0.0,1.1414442,0.0,0.0,0.0
SEC24B,0.0,0.0,0.7015263,0.0,0.0,0.0,0.0,0.0
SEC24D,0.0,0.0,1.3770474,0.0,0.0,0.0,0.97999674,0.0
SEC31A,0.7693733,0.0,1.283315,0.0,0.0,0.0,0.8603858,0.0
SELENOP,0.0,0.0,0.0,0.0,1.5975972,0.0,0.0,0.0
SEMA3B,0.0,0.0,0.0,0.0,0.0,0.99618894,0.0,0.0
SEMA3C,0.0,0.0,0.0,0.0,0.0,1.6174862,0.0,0.0
SEMA4D,0.0,0.0,0.0,1.3826681,0.0,0.0,0.0,0.0
SEMA5A,0.7387201,0.0,0.0,0.0,0.0,0.0,1.6142553,0.0
SEMA6D,0.0,0.0,0.0,0.0,0.0,1.2792752,0.0,0.0
SENP6,1.0023158,0.0,1.4184289,0.0,1.0359162,1.2703592,1.5473304,1.4710991
SEPTIN11,0.0,0.0,0.88022107,0.0,0.0,0.0,1.3107424,0.0
SEPTIN6,0.0,0.0,0.0,1.149893,0.0,0.0,0.0,0.0
SEPTIN7,0.0,0.0,1.2085186,1.2404025,0.0,0.0,1.7493522,1.3310299
SERPING1,0.0,0.0,1.0288743,0.0,0.0,0.0,0.0,0.0
SESN1,1.2273734,0.0,0.0,0.0,1.0790049,0.0,0.0,1.1905409
SESTD1,0.0,0.0,1.707967,0.0,1.5019873,0.0,0.0,0.0
SETBP1,0.0,0.0,0.8900856,0.0,0.0,0.0,1.5435562,0.9740226
SETD2,0.8736237,0.0,1.153924,1.4307537,1.1751533,0.0,1.1078978,1.1833403
SETD5,1.092253,1.3123274,1.4745315,0.8758875,1.1357458,1.4964044,1.6430963,1.3350896
SETX,0.0,0.0,0.9726739,1.3936899,1.4123495,0.0,0.0,0.0
SFMBT2,0.0,0.0,0.0,1.8144054,1.1541843,0.0,0.0,0.0
SFPQ,0.72453594,0.0,1.1809489,0.0,0.0,0.0,1.1325994,1.2177818
SGCD,2.889245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGCG,1.416041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGIP1,0.0,0.0,0.0,0.0,0.0,0.0,1.7988782,0.0
SGMS1,0.7272056,0.0,1.2122375,1.4107072,1.6884553,1.1677011,0.92361283,0.92531174
SH2B3,0.0,0.0,0.0,0.0,1.0414603,0.0,0.0,0.0
SH3BGRL,0.0,0.0,0.0,0.0,0.83818376,0.0,0.0,0.0
SH3BP5,0.0,0.0,0.0,0.0,1.4860029,0.0,0.0,0.0
SH3D19,1.4003127,0.0,1.3006908,0.0,0.0,2.0877988,0.0,0.0
SH3KBP1,0.0,0.0,0.0,1.6680847,0.90162337,0.0,0.0,0.0
SH3PXD2A,0.0,0.0,0.0,0.0,0.0,1.2577856,1.12972,1.995553
SH3PXD2B,0.0,0.0,0.0,0.0,0.7833756,0.0,0.0,0.0
SH3RF1,0.0,0.0,0.0,0.0,0.0,0.0,2.4973235,0.7248203
SH3RF3,0.0,0.0,0.0,0.0,0.0,1.0980792,0.0,0.0
SHANK3,0.0,1.7955194,0.0,0.0,0.0,0.0,0.0,0.0
SHISA9,0.0,0.0,0.0,0.0,0.0,1.6308987,0.0,0.0
SHPRH,0.70786536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIK2,1.254641,0.0,0.0,0.0,0.0,0.0,1.2870041,0.8307948
SIK3,1.8478694,1.66887,1.7131649,2.400855,1.7005185,2.3132746,1.8766732,2.6947513
SIPA1L1,0.0,0.0,0.0,1.4778674,3.2721875,0.0,0.0,0.0
SIPA1L2,0.83960116,0.0,0.0,0.0,0.0,2.168932,0.0,0.0
SKAP1,0.0,0.0,0.0,2.725185,0.0,0.0,0.0,0.0
SKAP2,0.0,0.0,0.0,0.0,1.3511449,0.0,0.0,0.0
SKIL,0.0,0.0,0.69399893,0.0,0.0,0.0,0.0,0.0
SLA,0.0,0.0,0.0,0.0,0.8362532,0.0,0.0,0.0
SLC12A2,0.0,0.0,0.0,0.0,0.0,0.0,1.7426953,0.0
SLC16A1-AS1,0.9969976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A10,0.0,0.0,0.0,0.0,1.8045824,0.0,0.0,0.0
SLC16A12,0.0,0.0,0.0,0.0,0.0,0.0,1.656004,0.0
SLC16A7,2.3258684,0.0,1.1916153,0.0,0.0,0.0,0.0,0.0
SLC1A3,1.4280545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC20A2,1.6049731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A23,0.0,0.0,0.0,0.0,0.0,1.2086834,0.0,0.0
SLC22A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1988869
SLC25A12,1.1343131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A13,0.0,0.0,1.0302627,0.0,0.0,0.0,0.0,0.0
SLC25A36,1.2835035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A13,1.2656794,0.0,1.0216513,0.0,0.0,0.0,0.0,0.0
SLC2A3,0.0,1.9913082,0.0,0.0,1.5028925,0.0,1.5062985,1.2378756
SLC35F1,0.0,0.0,0.0,0.0,0.0,2.9031496,0.0,0.0
SLC38A1,1.5442802,0.0,0.0,2.127972,0.0,0.0,0.0,0.0
SLC39A11,0.0,0.0,0.0,0.0,1.0926543,0.0,0.0,0.0
SLC39A14,1.2359236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A1,0.0,0.0,0.0,0.0,0.0,1.5818586,0.0,0.0
SLC4A4,1.1636357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A7,0.0,0.0,1.546312,1.1638119,0.8460911,0.0,0.0,1.3534307
SLC7A6,0.8342935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC8A1,4.3208275,0.0,0.8033329,0.0,2.488738,0.0,1.3027847,1.8494287
SLC9A9,0.0,0.0,1.7719843,1.1749218,2.8366253,0.0,0.0,0.0
SLCO2B1,0.0,0.0,0.0,0.0,2.045627,0.0,0.0,0.0
SLCO3A1,0.765508,0.0,0.0,1.4802114,1.2168177,0.0,0.0,1.223211
SLCO5A1,1.3550816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLFN12L,0.0,0.0,0.0,2.294695,0.0,0.0,0.0,0.0
SLIT2,0.0,0.0,1.7374666,0.0,0.0,2.2842522,0.0,0.0
SLIT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9855952
SLMAP,1.3882852,0.0,0.0,0.0,0.0,0.0,0.0,1.3167653
SLTM,0.6990236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD3,0.7275372,0.0,1.8871477,0.0,0.0,0.0,0.0,0.0
SMAP2,0.0,0.0,0.0,1.7068588,1.9498634,0.0,0.0,0.0
SMARCA2,0.0,0.0,0.0,1.5165613,0.83302593,0.0,0.0,0.0
SMARCC1,0.0,0.0,0.0,1.0635499,0.0,0.0,0.0,0.0
SMC5,0.0,0.0,1.4272113,0.0,0.0,0.98386014,1.2326856,1.5586917
SMCHD1,0.98733383,0.0,1.2674184,2.7266684,1.8036706,0.0,1.2791817,1.3813833
SMG1,1.1294363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMG6,0.7185833,0.0,1.1903399,0.0,0.0,0.0,0.9553638,0.0
SMURF1,0.0,0.0,0.0,0.0,0.0,0.0,1.171952,1.2204258
SMURF2,0.0,0.0,1.0438378,0.0,0.0,0.0,0.0,0.0
SMYD2,0.84566313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD3,1.1751533,0.0,0.0,2.3294592,1.1318867,1.7022572,0.0,0.0
SNCA,0.0,0.0,0.0,0.0,0.0,1.070113,0.0,0.0
SND1,0.7468346,0.0,1.2505354,1.3410004,1.4809945,0.0,0.0,0.9824474
SNED1,0.0,0.0,1.7635748,0.0,0.0,0.0,0.0,0.0
ENSG00000224078,1.8065679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNTB1,0.0,0.0,0.85220444,0.0,0.0,0.0,0.0,0.0
SNX13,0.7435781,0.0,0.6932972,0.0,1.350562,0.0,0.0,0.0
SNX2,0.0,0.0,0.0,0.0,0.8645414,0.0,0.0,0.0
SNX25,0.0,0.0,0.0,0.0,0.0,0.0,1.0763197,0.0
SNX29,0.0,0.0,0.0,0.0,1.9604325,0.0,0.0,0.0
SNX6,0.0,0.0,0.0,0.0,1.4029095,0.0,0.0,0.0
SNX9,0.0,0.0,1.6572623,0.0,1.5706735,0.0,0.0,0.0
SOBP,0.0,0.0,1.2461948,0.0,0.0,0.0,1.0799022,0.0
SOCS5,0.0,0.0,0.0,0.0,0.0,0.0,1.2635818,0.0
SOD2,0.0,0.0,1.4310747,0.0,0.0,0.0,0.0,0.0
SON,1.2541934,1.129968,1.4734285,1.185741,1.3723578,1.1223644,1.5520059,1.6161921
SORBS1,3.2457404,2.8939679,0.0,0.0,0.0,2.482481,0.0,2.1284676
SORBS2,3.695791,0.0,0.0,0.0,0.0,2.3004503,0.0,0.0
SORCS1,0.0,0.0,0.0,0.0,0.0,3.3429003,0.0,0.0
SORL1,0.0,0.0,0.0,1.5994389,0.0,0.0,0.0,0.0
SORT1,0.8656131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOS1,1.714284,1.1575027,0.0,1.9549673,0.8982867,0.9034945,0.0,0.0
SOX5,0.0,0.0,0.0,0.0,0.0,0.0,1.6757629,1.6170015
SOX6,2.085161,0.0,1.5345011,0.0,0.0,2.3536403,0.0,0.0
SP100,0.0,1.2548203,0.0,1.4945257,0.9367171,0.0,0.0,0.0
SPAG9,0.74923766,1.8148357,1.3011284,0.0,1.2332883,1.3190124,1.3601741,1.1375425
SPARC,0.0,0.0,0.0,0.0,0.0,0.0,1.5260642,0.0
SPARCL1,0.0,2.2526014,2.1799896,0.0,0.0,1.1618599,2.4843824,2.8170888
SPATA6,0.0,0.0,1.4004855,0.0,0.0,1.4772,0.0,0.0
SPECC1,0.0,0.0,0.0,0.0,0.0,0.0,1.6383746,0.0
SPEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7450074
SPHKAP,0.84301674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIDR,0.0,1.6537501,1.5714788,1.5219231,2.362958,1.191017,1.6174865,1.444052
SPIRE1,0.99522054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPOCK1,0.0,0.0,0.8967366,0.0,0.0,0.0,0.0,0.0
SPPL2A,0.7374377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPL3,0.0,0.0,0.0,0.0,1.2076135,0.0,0.0,0.0
SPRED1,0.0,0.0,1.4327726,0.0,1.7476372,0.0,1.6042581,1.1788902
SPRED2,0.0,0.0,0.7248653,0.0,0.0,0.0,0.0,0.0
SPRY1,0.0,0.0,1.040748,0.0,0.0,0.0,0.0,0.0
SPTBN1,1.6233826,2.6016486,2.0799959,0.0,0.0,2.2810903,1.9635588,1.6232607
SPTLC2,0.0,0.0,0.0,0.0,0.8033325,0.0,0.0,0.0
SRGAP1,0.0,0.0,1.4263294,0.0,1.322536,0.0,0.0,0.0
SRGAP2,0.0,0.0,0.0,0.0,1.3294935,0.0,0.0,0.0
SRGN,0.0,0.0,0.0,0.0,2.3229222,0.0,0.0,0.0
SRL,1.1801282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPK2,0.96612287,0.0,0.8954494,1.9324883,1.1851898,0.0,0.97901,0.0
SRPX,0.0,0.0,0.95723784,0.0,0.0,0.0,0.0,0.0
SRPX2,0.0,0.0,0.9561026,0.0,0.0,0.0,0.0,0.0
SRRM2,0.92402494,0.0,1.171683,1.2455796,1.1990082,1.0410442,1.4164745,1.1008196
SRSF11,0.73806405,0.0,1.305131,1.218451,1.1333127,1.1671674,1.3006908,1.117358
SRSF5,0.0,0.0,0.79849577,0.0,0.0,0.0,0.0,0.0
SSBP2,1.0634251,0.0,2.1506047,0.0,1.689535,1.9098513,1.848827,2.0910563
SSBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5037084
SSH2,1.1008172,0.0,1.2508466,2.4557724,2.136391,0.0,0.0,0.0
ST3GAL1,1.1345993,0.0,0.0,0.0,1.4640338,0.0,0.0,0.0
ST3GAL6,1.4804479,0.0,0.0,0.0,0.0,1.1508127,0.0,0.0
ST6GAL1,0.9644624,0.0,0.0,1.5827801,0.0,0.0,0.0,0.0
ST6GALNAC3,0.0,3.7485476,0.0,0.0,0.0,1.3321052,0.0,0.0
ST6GALNAC5,0.0,0.0,0.0,0.0,0.0,2.4757214,0.0,0.0
ST8SIA6,0.0,1.4156473,0.0,0.0,0.0,0.0,0.0,0.0
STAB1,0.0,0.0,0.0,0.0,1.850332,0.0,0.0,0.0
STAG1,1.2033548,1.9401041,2.1088986,1.9588811,1.8633263,1.8582835,2.0706286,2.0108361
STAG2,0.0,0.0,0.0,1.0379893,0.0,0.0,0.0,0.0
STARD13,1.1955402,1.820126,1.2561213,0.0,2.4979546,3.3803895,1.3134197,0.0
STARD9,0.0,0.0,0.0,0.0,0.0,1.0814451,0.0,0.0
STAT3,2.103906,1.6472869,1.7669368,0.0,1.5201747,1.244785,1.6505108,1.9082606
STAT4,0.0,0.0,0.0,2.5345044,0.0,0.0,0.0,0.0
STEAP4,0.0,0.0,0.0,0.0,0.0,0.0,1.7270291,0.0
STIM1,0.0,0.0,0.0,1.5804796,0.0,0.0,0.0,0.0
STIM2,0.0,0.0,0.0,1.2177367,0.0,0.0,0.0,0.0
STK10,0.0,0.0,0.0,1.8460516,0.0,0.0,0.0,0.0
STK17A,0.0,0.0,0.0,0.37064943,0.0,0.0,0.0,0.0
STK17B,0.0,0.0,0.0,1.436796,0.0,0.0,0.0,0.0
STK3,1.1580641,1.7442197,2.1216972,0.0,1.6280684,1.4690781,1.8245828,1.9378113
STK33,1.2009945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK38,0.0,0.0,0.0,1.643094,0.0,0.0,0.0,0.0
STK39,0.0,0.0,0.0,1.6343787,0.0,0.0,2.0898135,0.0
STK4,0.0,0.0,0.0,2.2385683,0.0,0.0,0.0,0.0
STOM,0.0,1.8882415,0.0,0.0,0.0,0.0,0.0,0.0
STOX2,0.0,0.9732369,0.0,0.0,0.0,1.27239,0.0,0.0
STRN,1.1006163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRN3,1.0942316,0.0,1.4433067,0.0,1.244873,0.0,1.3009825,1.4206946
STX12,0.0,1.1929337,0.0,0.0,0.0,0.0,0.0,0.0
STX7,0.0,0.0,0.0,0.0,1.340167,0.0,0.0,0.0
STXBP5,0.0,0.0,0.8446779,0.0,0.0,0.0,0.0,0.0
STXBP6,1.3447642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCLG2,0.8207773,0.0,0.0,1.5662538,0.0,0.0,0.0,0.0
SULF1,0.0,0.0,1.0517714,0.0,0.0,0.0,0.0,0.0
SUMF1,0.76153105,0.0,0.0,0.0,1.4581854,0.0,0.0,0.0
SUPT3H,0.0,0.0,0.0,0.0,0.0,0.8905088,0.0,0.0
SUSD6,0.0,0.0,0.0,0.0,1.3737886,0.0,0.0,0.89122915
SVEP1,0.0,0.0,1.6294684,0.0,0.0,0.0,0.0,0.0
SVIL,2.5386438,0.0,1.0925163,0.0,0.0,0.0,0.0,0.0
SWAP70,0.0,1.3968108,0.0,0.0,0.0,0.0,0.0,0.0
SYK,0.0,0.0,0.0,0.0,1.4121146,0.0,0.0,0.0
SYNE1,1.7821887,3.0742376,0.9675369,1.9152613,0.0,0.0,0.0,0.0
SYNE2,1.1850715,2.8203192,0.0,2.505154,0.0,1.2694385,0.0,0.0
SYNM,0.7058083,0.0,0.0,0.0,0.0,0.0,0.0,0.86711144
SYNPO2,1.7497939,0.0,1.4883425,0.0,0.0,0.0,2.0174205,1.2825785
SYNRG,0.0,0.0,0.0,1.2100856,0.0,0.0,0.0,0.0
SYTL2,0.0,0.0,0.0,1.1743052,0.0,0.0,0.0,0.0
SYTL3,0.0,0.0,0.0,2.7242525,0.0,0.0,0.0,0.0
TACC1,0.0,2.858709,1.115045,0.0,0.9219682,1.0986123,2.1825454,1.6736927
TACC2,1.9407423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF15,0.0,0.0,0.0,0.0,0.0,0.0,0.79448366,0.0
TAF1D,0.0,0.0,0.76819384,0.0,0.0,0.0,0.0,0.0
TAGLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27736
TANC1,1.8822773,1.6906163,0.0,0.0,0.0,0.0,0.0,0.82228297
TANGO2,0.70661414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANK,0.0,0.0,1.4413948,0.0,0.74124134,0.0,0.0,0.0
TAOK1,0.70789146,0.0,1.0989792,1.0156643,1.2712818,1.2648576,1.019891,0.0
TAOK3,0.0,0.0,0.0,1.5119252,1.607122,0.0,0.0,0.0
TAX1BP1,0.730481,0.0,0.93016183,0.0,0.0,0.0,0.0,0.0
TBC1D1,1.2121545,1.5223418,0.0,0.0,0.0,0.0,1.333544,2.0925338
TBC1D14,0.0,0.0,0.0,0.0,2.1696186,0.0,0.0,0.0
TBC1D22A,0.0,1.438998,0.76378953,1.741013,2.0279486,0.0,0.98082936,0.0
TBC1D4,1.6590542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D5,1.399373,1.3830034,1.4314382,2.0113716,2.2795467,1.4922494,1.456795,0.0
TBC1D8,0.71659493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D9,0.0,1.152959,0.0,0.0,1.0888419,0.0,0.0,0.0
TBCD,0.0,1.6523843,0.0,0.0,0.0,0.0,0.0,0.0
TBCK,0.72303134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL1X,0.0,0.0,0.0,1.4980203,0.0,0.0,0.0,0.0
TBL1XR1,1.0948272,0.0,1.2546861,1.622036,1.4077861,1.1827903,1.373348,0.0
TBX20,0.9571884,0.0,1.0008445,0.0,0.0,0.0,0.0,0.0
TBXAS1,0.0,0.0,0.0,0.0,1.7598802,0.0,0.0,0.0
TC2N,0.0,0.0,0.0,1.7893121,0.0,0.0,0.0,0.0
TCF12,1.5979116,2.3020003,2.2347465,2.0126328,2.2867312,1.7457799,2.2538085,2.2015095
TCF4,0.0,3.288993,2.2435744,0.0,2.4839067,1.5712018,2.4672036,2.6125853
TCF7L2,0.0,0.0,1.4879887,0.0,0.0,0.0,0.0,1.5924306
TDRD3,0.87713456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAD1,1.435796,1.4773304,0.0,0.0,0.0,1.8530483,1.023304,0.0
TECRL,2.8463974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEK,0.0,1.8690995,0.0,0.0,0.0,0.0,0.0,0.0
TENM2,2.0277767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
