,B_CD27neg,B_CD27pos,Blood_vessel,Dendritic_Cells,Epi_basal,Epi_dividing,Epi_stratified,Epi_suprabasal,Epi_upper,Glands_duct,Glands_mucous,Lymph_vessel,Mast_cell,Mono_macro,NK_T_CD8_Cytotoxic,Stroma,T_CD4,T_CD8
UQCRQ,0.0,0.0,0.6931472,0.6931472,1.0986123,1.9459102,1.7917595,1.0986123,1.0986123,1.3862944,1.609438,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
VDAC1,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKP1,0.0,0.0,0.6931472,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.609438,1.3862944,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0
UBE2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX46,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITX1,0.0,0.0,0.0,0.0,0.6931472,1.3862944,1.609438,0.6931472,1.7917595,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPIST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A1,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFBI,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGR1,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETF1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA9,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAIP2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECSCR,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D2,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
NDUFA2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK5,0.0,0.0,0.0,0.0,0.0,1.0986123,2.1972246,0.6931472,4.1743875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRPEL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1A1,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD74,2.3978953,2.1972246,2.1972246,4.1431346,0.0,0.0,0.0,0.6931472,0.0,1.9459102,1.0986123,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
RPS14,2.1972246,2.5649493,2.8332133,2.8332133,3.4965076,4.060443,3.6888795,3.6109178,2.3025851,3.465736,3.6109178,2.5649493,1.9459102,2.0794415,2.0794415,2.6390574,2.4849067,1.9459102
GPX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.0,0.0
TNIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPARC,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0
ATOX1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL22,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTTG1,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,0.6931472,0.6931472,1.0986123,1.0986123,1.9459102,2.5649493,1.609438,2.1972246,0.6931472,1.7917595,1.609438,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.6931472,0.6931472
DUSP1,1.0986123,1.0986123,1.3862944,1.7917595,1.7917595,1.609438,1.609438,1.3862944,1.7917595,1.9459102,1.9459102,1.0986123,1.609438,1.3862944,1.3862944,1.0986123,1.0986123,0.6931472
ERGIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL26L1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0E1,0.0,0.0,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,0.6931472,0.0,1.0986123,0.0,0.0
NOP16,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD2A,0.0,0.0,0.0,0.0,1.0986123,1.0986123,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLTB,0.0,0.0,0.0,0.0,0.6931472,1.609438,1.9459102,1.0986123,1.7917595,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
PRELID1,0.0,0.0,0.0,0.6931472,0.6931472,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
LMAN2,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED9,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
NHP2,0.0,0.0,0.0,0.0,0.6931472,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPAB,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPH1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANX,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQSTM1,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
SCGB3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025851,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RACK1,1.609438,1.609438,1.9459102,1.9459102,2.8332133,3.2580965,2.7725887,3.0445225,1.609438,2.7080503,2.7725887,1.609438,1.0986123,1.0986123,1.3862944,1.9459102,1.609438,1.0986123
GMDS,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB1,0.0,0.0,0.0,0.6931472,0.6931472,1.0986123,1.9459102,0.6931472,2.3978953,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBB2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSP,0.0,0.0,0.0,0.0,0.6931472,1.609438,2.0794415,0.6931472,1.3862944,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1E1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14C,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14B,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL7,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANBP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD83,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEK,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4C3,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-A,0.6931472,1.0986123,1.7917595,1.3862944,1.609438,1.3862944,1.0986123,1.3862944,0.0,2.0794415,1.3862944,1.7917595,0.0,1.0986123,1.609438,1.3862944,1.3862944,1.3862944
HLA-E,0.6931472,0.6931472,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
TUBB,0.0,0.0,0.6931472,0.0,0.6931472,2.1972246,0.6931472,1.0986123,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
IER3,0.0,0.0,0.0,0.0,0.6931472,1.0986123,1.3862944,0.6931472,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-C,0.6931472,1.0986123,1.609438,1.3862944,1.0986123,1.0986123,0.6931472,1.0986123,0.0,1.609438,1.609438,1.3862944,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123
HLA-B,1.0986123,1.3862944,1.9459102,1.609438,1.0986123,1.3862944,0.6931472,1.0986123,0.0,1.7917595,1.609438,1.609438,0.3465736,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944
LTB,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0
LST1,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
AIF1,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0
CSNK2B,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDAH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
CLIC1,0.0,0.0,1.0986123,1.0986123,1.0986123,1.609438,1.3862944,1.0986123,0.6931472,1.3862944,1.3862944,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
LSM2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA1A,0.0,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0
HSPA1B,0.0,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
SNHG32,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPSM3,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,2.0794415,1.9459102,1.3862944,3.7612002,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,1.609438,0.0,0.0,0.0,0.0
HLA-DRB5,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB1,1.3862944,1.0986123,1.3862944,2.8903718,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
HLA-DQA1,0.6931472,0.6931472,0.0,2.0794415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQB1,1.0986123,0.6931472,0.0,2.1972246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB8,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DMB,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DMA,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DPA1,1.0986123,1.0986123,1.0986123,3.218876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
HLA-DPB1,1.0986123,1.0986123,0.6931472,3.295837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
RPS18,2.6390574,2.944439,3.2580965,2.944439,3.988984,4.624973,4.3438053,4.248495,3.0445225,3.713572,3.7841897,2.8332133,1.9459102,1.9459102,2.3025851,2.8903718,2.8332133,2.1972246
TAPBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUTA,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCC2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGA1,0.0,0.0,0.0,0.0,0.6931472,1.3862944,0.6931472,0.6931472,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS10,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,1.9459102,1.609438,1.609438,0.6931472,1.3862944,1.7917595,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
SPDEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPC,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL10A,1.7917595,1.9459102,2.0794415,2.0794415,3.1780539,3.6635616,3.1780539,3.295837,1.3862944,2.8903718,2.9957323,1.7917595,1.0986123,1.0986123,1.3862944,2.0794415,1.7917595,1.0986123
MAPK13,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF3,0.0,0.0,0.6931472,0.6931472,1.0986123,1.7917595,1.0986123,1.0986123,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN1A,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH1,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf132,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEA1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNPH1,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YIPF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL14,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSP90AB1,0.6931472,1.0986123,1.3862944,1.0986123,1.7917595,2.1972246,1.3862944,1.609438,0.0,1.3862944,1.609438,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472
CRISP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,2.1972246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14A,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1A1,2.7080503,2.8332133,3.1354942,3.0910425,3.988984,4.248495,3.871201,4.0943446,2.8903718,3.988984,4.2904596,2.9957323,1.7005987,2.1972246,2.3978953,3.1780539,2.8332133,2.1972246
COX7A2,0.0,0.0,0.6931472,0.6931472,1.0986123,2.0794415,1.9459102,1.3862944,1.3862944,1.3862944,1.609438,0.6931472,0.0,0.6931472,0.0,0.6931472,0.0,0.0
MYO6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN3,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGRL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCRIP,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNRC1,0.0,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0
PNISR,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
PRDM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYBG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD24,0.0,0.0,0.0,0.0,0.6931472,1.0986123,2.7725887,0.0,3.7376697,2.3025851,2.0794415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX3,0.0,0.0,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0
CD164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3C6,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCKS,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALHM6,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKIB,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPD52L1,0.0,0.0,0.0,0.0,0.6931472,0.6931472,1.0986123,0.0,0.6931472,0.6931472,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDC2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOA7,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPW,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS12,2.3978953,2.7080503,2.7080503,2.7080503,3.4965076,4.276666,3.912023,3.7376697,2.5649493,3.4011974,3.8286414,2.4849067,1.3862944,1.9459102,2.0794415,2.6390574,2.6390574,1.9459102
SGK1,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
PERP,0.0,0.0,0.6931472,0.0,2.3025851,2.7080503,3.1780539,1.9459102,2.9957323,2.1972246,2.1972246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
