,Endothelial1,Endothelial2,Fibroblast,Lymphocyte,Macrophage,Microvasculature,Smooth Muscle,Uncharacterized
IER3IP1,0.13137858,0.0,0.0,0.0,0.0,0.37647098,0.3154273,0.0
SMAD2,0.44851887,0.32013652,0.27887475,0.0,0.27257627,0.0,0.0,0.0
SMAD7,0.0,0.452797,0.0,0.0,0.0,0.0,0.0,0.0
RPL17,0.9903554,0.8856259,0.6784295,0.85269547,0.6622691,0.61944175,0.68346477,0.7996737
ME2,0.0,0.0,0.0,0.0,0.6687246,0.0,0.0,0.0
MBD2,0.4540838,0.4461814,0.56135976,0.0,0.53792727,0.2906169,0.29533285,0.0
TCF4,1.7171912,1.558342,1.1757724,0.0,0.45597923,0.8986752,0.71929836,1.6741028
TXNL1,0.53640556,0.49161893,0.6040225,0.0,0.5508944,0.6367016,0.6222275,0.6774265
NARS1,0.42681617,0.534482,0.55085,0.0,0.74759483,0.61381066,0.5524261,0.48254558
ATP8B1,0.3773329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC11C,0.550534,0.9057713,0.0,0.65532494,0.44128788,0.46171033,0.55268836,0.36268118
LMAN1,0.7859025,0.966703,1.0785394,0.3665679,0.5400926,0.59685284,0.6442015,0.934402
PMAIP1,0.0,0.0,0.0,0.0,0.62326896,0.0,0.0,0.0
KDSR,0.0,0.0,0.60419166,0.0,0.0,0.0,0.3813605,0.48977652
VPS4B,0.32304734,0.37519127,0.42090622,0.0,0.44320613,0.4246711,0.40404242,0.41804907
CDH19,0.0,0.0,0.6199571,0.0,0.0,0.0,0.0,1.2840698
DSEL,0.0,0.0,0.38431984,0.0,0.0,0.0,0.37825245,0.0
TMX3,0.0,0.20198841,0.370988,0.0,0.0,0.0,0.0,0.0
CYB5A,0.69168377,0.97761154,1.1241379,0.0,0.0,0.52161366,0.45138335,1.5076653
CNDP2,0.0,0.0,0.0,0.0,0.69604725,0.0,0.0,0.0
MBP,0.0,0.0,0.39546323,0.6295965,0.5950664,0.0,0.0,0.0
SLC66A2,0.0,0.0,0.0,0.0,0.3027271,0.0,0.0,0.0
TXNL4A,0.4670378,0.26235965,0.45974427,0.34902856,0.6092775,0.60261536,0.50917774,0.63977665
RBCK1,0.34249336,0.3629207,0.0,0.0,0.23079598,0.0,0.0,0.0
CSNK2A1,0.45357534,0.51593053,0.4262601,0.0,0.3303194,0.5001645,0.4234339,0.49176693
PSMF1,0.28950015,0.0,0.42556033,0.0,0.46510446,0.59577286,0.5190246,0.41804907
FKBP1A,1.8326786,1.582857,0.77331114,0.5146124,1.1501858,0.8909968,0.8742136,0.8939098
SIRPA,0.0,0.0,0.0,0.0,0.75165707,0.0,0.0,0.0
SNRPB,0.82957816,0.68690616,0.5732165,0.8110003,0.92029953,0.9104954,0.6835538,0.8078523
NOP56,0.39762595,0.0,0.42056465,0.0,0.41025087,0.42626387,0.30838597,0.0
PTPRA,0.58391976,0.68690616,0.7553171,0.0,0.34426188,0.5577419,0.461765,0.6537198
MRPS26,0.0,0.0,0.45468193,0.0,0.0,0.47616428,0.51391125,0.42409465
DDRGK1,0.35912967,0.0,0.45088655,0.0,0.3545323,0.3358876,0.36435795,0.48918992
ITPA,0.0,0.0,0.0,0.0,0.33942387,0.0,0.0,0.0
ADISSP,0.0,0.0,0.0,0.0,0.46801353,0.5106124,0.0,0.0
RNF24,0.0,0.0,0.49468446,0.0,0.0,0.0,0.0,0.6458057
PRNP,0.0,0.0,0.7406383,0.0,0.72866595,0.0,0.7530512,1.0294523
RASSF2,0.0,0.0,0.0,0.0,0.52150226,0.0,0.0,0.0
TMEM230,0.78512317,0.78224736,1.0262821,0.61973464,0.8037865,1.0345987,0.9877919,1.0073093
CDS2,0.0,0.0,0.0,0.0,0.0,0.36844444,0.30812716,0.0
TMX4,0.0,0.85081804,0.6184037,0.0,0.0,0.0,0.43908268,0.48977652
PLCB1,0.27921367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAG1,0.45096084,0.94906014,0.0,0.0,0.0,1.1830914,0.85748315,0.0
ESF1,0.45624378,0.46618056,0.44007403,0.0,0.0,0.32610786,0.42267546,0.4843807
SNRPB2,0.6994654,0.65964174,0.67110026,0.5485432,0.6833677,0.6978045,0.6451875,0.62617135
DSTN,1.805968,2.1203516,1.9858584,1.0555534,0.83834517,3.8492446,4.0649705,2.0259457
RRBP1,0.8150672,0.890001,1.0443149,0.0,0.6830281,0.41534516,0.5318407,0.8401246
SNX5,0.0,0.58435845,0.2939414,0.0,0.6329644,0.0,0.0,0.0
SMIM26,0.6234497,0.53099495,0.68839383,0.20513985,0.72544193,0.76432586,0.7882992,0.69752574
RIN2,0.0,0.0,0.0,0.0,0.52527386,0.0,0.0,0.0
NAA20,0.54161364,0.45403087,0.44571868,0.0,0.6371448,0.62483764,0.48934865,0.52292496
RALGAPA2,0.6790035,0.46999612,0.0,0.0,0.0,0.0,0.0,0.0
XRN2,0.77943623,0.6935975,0.67453134,0.0,0.8177047,0.5797762,0.48780876,0.62814236
THBD,0.90070534,0.6161129,0.0,0.0,0.0,0.0,0.0,0.0
CD93,1.2920905,0.0,0.0,0.0,1.0429745,0.0,0.0,0.0
CST3,2.2273512,2.0892446,3.8790622,1.2236354,3.4485035,2.8803039,2.9484987,3.6541433
APMAP,0.0,0.0,0.0,0.0,0.45044255,0.0,0.0,0.0
ABHD12,0.0,0.0,0.0,0.0,0.3956297,0.0,0.0,0.0
HM13,0.39995873,0.51593053,0.77064997,0.0,0.80916387,0.48894665,0.52465117,0.4538422
ID1,3.3096633,3.3411262,0.0,0.0,0.0,0.6727253,0.30108717,0.0
COX4I2,0.0,0.0,0.0,0.0,0.0,0.94776416,0.0,0.0
BCL2L1,0.0,0.0,0.0,0.0,0.25185567,0.0,0.0,0.0
FOXS1,0.0,0.0,0.0,0.0,0.0,0.0,0.29373693,0.0
HCK,0.0,0.0,0.0,0.0,0.5887488,0.0,0.0,0.0
ASXL1,0.33485556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD7,0.38283795,0.0,0.0,0.0,0.3930229,0.42137414,0.30054557,0.0
MAPRE1,0.0,0.0,0.0,0.0,0.5990444,0.5379598,0.38575307,0.0
SNTA1,0.0,0.0,0.0,0.0,0.0,0.5307646,0.47409338,0.0
CHMP4B,0.0,0.3011146,0.40270925,0.0,0.5394434,0.5169122,0.64873385,0.48254558
RALY,0.48122388,0.47470096,0.2541827,0.0,0.49100322,0.6250999,0.5467582,0.0
EIF2S2,1.0482159,1.0020792,0.97499037,0.86777174,0.9965396,0.8866315,0.9251949,0.96733445
DYNLRB1,0.9578314,0.96961504,0.86609167,0.9347485,0.9246899,1.158139,1.2824545,1.066643
MAP1LC3A,0.0,0.0,0.71375763,0.0,0.0,0.62453556,0.57800156,0.5358899
PROCR,0.0,1.9808218,0.0,0.0,0.0,0.0,0.0,0.0
MMP24OS,0.0,0.46618056,0.54752547,0.0,0.4817043,0.61938226,0.5921576,0.779937
EIF6,0.5328208,0.38700745,0.47039026,0.0,0.5558915,0.6399461,0.59558064,0.5963395
ERGIC3,0.36651868,0.5181144,0.54649013,0.0,0.41114056,0.40762675,0.46219367,0.42409465
ROMO1,0.83762574,0.84241354,1.0520728,0.8094065,0.87649965,1.1979978,1.0398309,1.1056616
RBM39,1.3116953,1.4168293,1.1989005,1.2856297,1.0921214,1.0632336,0.9818982,1.1717086
PHF20,0.0,0.0,0.2870068,0.0,0.46367174,0.0,0.27943546,0.43073446
SCAND1,0.6954557,0.6369104,0.67770076,0.4660234,0.6980243,0.7900535,0.7486502,0.75862193
NORAD,0.7950233,1.5059565,1.1085657,0.2520007,0.6317446,0.69161993,1.0630062,1.1682863
DLGAP4,0.0,0.0,0.0,0.0,0.0,0.35672444,0.34727442,0.0
MYL9,0.71150213,1.0253636,1.1768037,0.0,0.0,3.9571872,4.075081,1.6398797
RAB5IF,0.0,0.0,0.0,0.0,0.469805,0.0,0.0,0.0
SAMHD1,0.24485663,0.0,1.3463038,0.0,1.2740605,0.57207084,0.3746723,0.49492112
RPN2,0.6386038,0.6885294,0.8971952,0.72186947,0.9426857,0.6626675,0.7851718,0.8255071
MANBAL,0.0,0.0,0.0,0.0,0.0,0.0,0.3140341,0.0
BLCAP,0.0,0.64738566,0.0,0.0,0.0,0.0,0.0,0.0
TGM2,1.0495948,2.1335309,0.0,0.0,0.0,0.0,1.1348143,0.0
MAFB,0.0,0.0,0.37369478,0.0,1.9865813,0.3235704,0.0,0.37117603
TOP1,0.7029883,0.83870536,0.5920317,0.4430947,0.76217055,0.54649043,0.48702723,0.68734807
CHD6,0.0,0.38325334,0.0,0.0,0.0,0.0,0.0,0.0
SRSF6,0.2458584,0.35883957,0.25523758,0.0,0.37604785,0.28138438,0.0,0.0
SERINC3,0.7962844,0.96491456,0.77051497,0.0,0.45226586,0.6320611,0.7503175,0.6370363
PKIG,0.5060851,0.847946,0.5251727,0.0,0.0,1.1118011,1.251271,0.0
CCN5,0.0,0.0,0.74829805,0.0,0.0,0.0,1.0438378,0.0
YWHAB,1.603544,1.6363173,1.3438524,1.1816155,1.6786962,1.627089,1.4459273,1.2370939
STK4,0.0,0.0,0.0,0.23780076,0.4997816,0.0,0.0,0.0
SLPI,0.0,1.0309584,0.0,0.0,0.0,0.0,0.0,0.0
SDC4,0.0,0.0,0.0,0.0,0.0,0.0,0.2861284,0.0
PIGT,0.0,0.3208825,0.6016253,0.0,0.0,0.29909128,0.54683506,0.42409465
SNX21,0.0,0.0,0.2587449,0.0,0.0,0.0,0.0,0.0
CTSA,0.34877348,0.0,0.53766805,0.0,0.7441139,0.5260356,0.44869548,0.0
PLTP,0.0,0.0,1.1459463,0.0,1.748249,0.0,0.0,0.0
CD40,0.4446298,0.0,0.20652875,0.0,0.0,0.0,0.0,0.0
NCOA3,0.0,0.5380755,0.0,0.0,0.33183515,0.0,0.0,0.0
SULF2,0.829725,0.74184567,0.0,0.0,0.0,0.0,0.0,0.0
PREX1,0.0,0.0,0.0,0.0,0.6960851,0.0,0.0,0.0
STAU1,0.6821494,0.85081804,0.68178165,0.0,0.48563406,0.57880986,0.6271045,0.53983116
DDX27,0.0,0.0,0.0,0.0,0.29114437,0.0,0.0,0.0
ZNFX1,0.0,0.2908757,0.0,0.0,0.0,0.0,0.0,0.0
ZFAS1,1.2937822,1.0754281,1.2793533,1.2080865,1.3508481,0.945068,0.98328376,1.2520491
PTGIS,0.0,1.6143627,1.1674345,0.0,0.0,0.0,1.0863672,0.0
RNF114,0.0,0.0,0.0,0.0,0.29717493,0.0,0.0,0.0
CEBPB,0.0,0.69891334,1.0340829,0.0,1.7392569,1.1773629,1.0363495,0.82449895
PTPN1,0.0,0.0,0.0,0.0,0.27480054,0.0,0.0,0.0
TSHZ2,0.8555343,0.0,0.36745858,0.0,0.0,0.0,0.0,0.0
ZNF217,0.0,0.0,0.0,0.0,0.26029998,0.0,0.0,0.0
PFDN4,0.28890085,0.0,0.31446168,0.0,0.0,0.35613954,0.4059785,0.40554845
FAM210B,0.0,0.0,0.41852844,0.0,0.0,0.0,0.29609835,0.36268118
RTF2,0.6637052,0.6774265,0.55262184,0.0,0.6542146,0.725827,0.7646017,0.6458057
PMEPA1,0.0,0.4268512,0.0,0.0,0.0,0.77043164,0.88350767,0.0
STX16,0.0,0.20198841,0.0,0.0,0.0,0.0,0.0,0.0
GNAS,2.291255,2.2878683,1.9052513,1.7519102,2.125184,2.426517,2.247129,1.8317419
CTSZ,0.56758446,1.0150981,0.6073314,0.0,2.0737267,0.6988331,1.0818317,0.4481535
ATP5F1E,2.3636346,2.296074,2.0645003,2.4150014,2.8778224,2.289381,2.5185375,2.193323
PSMA7,1.553103,1.5125201,1.5911582,1.3336128,1.6503747,1.6855011,1.5838826,1.5213902
ADRM1,0.55091226,0.59714645,0.4738301,0.0,0.6000444,0.59372634,0.5421553,0.53357667
LAMA5,0.39584005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS21,2.874773,2.583678,2.290071,2.8433099,2.57416,2.4327683,2.447623,2.4414344
OGFR,0.0,0.0,0.0,0.0,0.31738013,0.0,0.0,0.0
COL9A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49677813
PPDPF,1.3199315,1.6632148,1.4840333,1.4540877,0.74655724,1.7390761,2.054955,1.9401771
STMN3,0.0,0.32013652,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A4RG,0.0,0.3974298,0.30450076,0.0,0.0,0.0,0.4275368,0.43073446
TPD52L2,0.0,0.0,0.0,0.0,0.55223835,0.48464406,0.4819174,0.0
PRPF6,0.5858733,0.7090689,0.43263656,0.0,0.38097936,0.46990615,0.4839186,0.0
SOX18,2.2869298,1.7832457,0.0,0.0,0.0,0.0,0.0,0.0
TCEA2,0.0,0.0,0.1994662,0.0,0.0,0.23956461,0.41962484,0.0
RGS19,0.0,0.0,0.0,0.0,0.725387,0.0,0.0,0.0
TPGS1,0.0,0.0,0.3252462,0.0,0.0,0.3373837,0.34606647,0.0
BSG,0.88563985,0.9311854,1.0887549,0.70026743,0.75667536,1.221797,1.3864872,1.1579517
FSTL3,0.0,0.0,0.6307013,0.0,0.0,0.0,0.34638122,0.5366263
PTBP1,0.48072606,0.5177331,0.30554152,0.0,0.48489574,0.0,0.0,0.0
CFD,0.0,0.0,3.7686875,0.0,0.88264453,0.0,0.0,0.80899066
TMEM259,0.0,0.24748819,0.26024735,0.0,0.4071221,0.0,0.0,0.0
CNN2,0.0,0.0,0.0,0.0,0.26268113,0.0,0.40717238,0.0
ARHGAP45,0.0,0.0,0.0,0.0,0.45079356,0.0,0.0,0.0
POLR2E,0.5184952,0.49161893,0.58148825,0.0,0.6761934,0.6759722,0.7366421,0.6458057
GPX4,1.1690378,1.3478141,1.9851804,1.1996155,1.7384291,1.2127353,1.7895234,1.322687
ATP5F1D,1.1104853,1.0398014,1.1927471,1.1302519,1.2093016,1.5055926,1.241194,1.1763538
MIDN,0.645741,0.5258226,0.0,0.0,0.45878917,0.3542214,0.0,0.0
CIRBP,1.3778234,1.2570204,1.461516,1.5537679,1.1666343,1.5338829,1.5387356,1.6729635
ENSG00000228300,0.0,0.0,0.28322202,0.0,0.4209605,0.0,0.0,0.0
PWWP3A,0.0,0.0,0.28936398,0.0,0.0,0.0,0.14013973,0.0
NDUFS7,0.4851119,0.5839723,0.57052815,0.0,0.75554144,0.8030828,0.6450728,0.61595625
GAMT,0.0,0.0,0.0,0.0,0.0,0.45015377,0.28305882,0.0
DAZAP1,0.0,0.0,0.0,0.0,0.28437132,0.0,0.0,0.0
RPS15,3.3497243,2.9915655,3.00773,3.3558779,3.0762076,2.899942,2.8193922,3.095444
UQCR11,1.1711963,1.193494,1.2311492,1.2095098,1.5066669,1.704057,1.5555258,1.2373254
ABHD17A,0.7424512,0.72058326,0.42977569,0.0,0.45956174,0.46588203,0.40634203,0.44153532
MKNK2,0.6469954,0.55834377,0.0,0.0,0.33160323,0.0,0.0,0.0
AP3D1,0.0,0.0,0.0,0.0,0.29364893,0.0,0.0,0.0
OAZ1,1.5890125,2.2302508,2.0294576,1.9872913,2.766129,1.8647488,2.0646892,1.7993459
LSM7,0.7695602,0.7090689,0.6777843,0.6733797,0.75087845,0.66805243,0.7310531,0.7152044
TIMM13,0.55424786,0.0,0.68919635,0.0,0.6402428,0.58463967,0.45101067,0.6447712
GADD45B,1.1204116,0.83743984,1.770964,2.5254998,2.3230762,2.2092934,1.2183235,1.1279151
TLE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5027966
TLE5,0.90742856,1.2014819,0.91400564,1.034862,0.7992861,0.60242826,0.6419652,1.4655683
GNA15,0.0,0.0,0.0,0.0,0.32050908,0.0,0.0,0.0
NFIC,0.90438354,0.97761154,1.4640868,0.0,0.6987756,1.0078614,1.172972,1.3445895
MFSD12,0.0,0.0,0.0,0.0,0.48061863,0.0,0.0,0.0
HMG20B,0.0,0.0,0.0,0.0,0.0,0.44419712,0.4881425,0.0
MRPL54,0.3973018,0.5177331,0.5009576,0.0,0.5399506,0.56380486,0.6053556,0.0
DAPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.12876868,0.0
EEF2,1.9187059,1.7498078,1.7925209,1.6189051,1.6112461,1.8902669,1.7822194,1.7941245
ZBTB7A,0.5034437,0.32424083,0.5124308,0.0,0.4113078,0.53250754,0.45781654,0.46123344
MAP2K2,0.5932252,0.44318616,0.6588589,0.4389583,0.56057656,0.6168298,0.42402166,0.6417307
MYDGF,0.58383214,0.8719604,0.97127783,0.7844448,0.77205646,0.5574175,0.7914474,0.77158695
PLIN3,0.0,0.0,0.50038254,0.0,0.56549126,0.0,0.4530686,0.0
RPL36,3.2951663,3.0697627,2.751274,2.9170322,2.6918912,2.6109586,2.6300979,2.678502
MICOS13,0.7608244,0.70807433,0.87123907,0.57952267,0.83858734,1.1272092,1.0295873,0.8696457
NDUFA11,0.93748015,0.91536176,1.0187309,0.94823825,0.99733937,1.3124018,1.1611941,1.0874058
MLLT1,0.0,0.402471,0.0,0.0,0.0,0.0,0.0,0.0
CLPP,0.0,0.0,0.0,0.0,0.0,0.4364838,0.26541346,0.0
ALKBH7,0.6500003,0.76513904,0.6339355,0.43395108,0.539339,0.71941626,0.71206474,0.7141387
GTF2F1,0.0,0.0,0.0,0.0,0.0,0.26560926,0.23314863,0.0
C3,0.0,0.0,2.1471272,0.0,0.0,0.0,0.0,0.6537198
GPR108,0.0,0.32013652,0.0,0.0,0.0,0.0,0.0,0.0
INSR,0.0,0.0,0.0,0.0,0.0,0.0,0.2713827,0.0
MCOLN1,0.0,0.0,0.0,0.0,0.48841017,0.0,0.0,0.0
PNPLA6,0.0,0.0,0.0,0.0,0.23543036,0.0,0.0,0.0
PET100,0.4851238,0.56869483,0.5230509,0.38921756,0.7517756,0.63821375,0.7407099,0.5553213
STXBP2,0.0,0.0,0.0,0.0,0.5551005,0.0,0.0,0.0
CD320,0.9133459,0.7050045,0.41151643,0.0,0.0,0.0,0.0,0.0
RPS28,3.8427715,3.456712,3.0896454,3.6366885,3.2734694,3.1907954,2.9361522,3.093097
KANK3,0.5845299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPTL4,0.0,0.0,0.0,0.0,0.0,0.478468,0.0,0.0
RAB11B,0.35031945,0.5641968,0.41788548,0.0,0.28823137,0.63252366,0.5875734,0.4538422
MARCHF2,0.31717056,0.402471,0.0,0.0,0.5219304,0.420924,0.42122984,0.0
HNRNPM,0.7737201,0.6604322,0.5547155,0.8644985,0.7325227,0.89407396,0.7635753,0.83580804
MYO1F,0.0,0.0,0.0,0.0,0.5678247,0.0,0.0,0.0
UBL5,1.3806138,1.4372215,1.4762008,1.4139963,1.5372357,1.6840913,1.7165782,1.4655683
PIN1,0.3917287,0.37519127,0.49920863,0.0,0.45677918,0.7796173,0.74060935,0.7155248
EIF3G,1.0582383,0.8719604,0.9851991,1.0335186,0.8919225,1.0275092,1.0461483,1.0827993
DNMT1,0.0,0.0,0.0,0.0,0.41839516,0.0,0.0,0.0
MRPL4,0.0,0.0,0.0,0.0,0.2870005,0.36486882,0.0,0.0
ICAM1,0.0,0.0,0.0,0.0,0.41849303,0.0,0.0,0.0
CDC37,1.2845421,1.0599406,0.64678955,0.5127263,0.80453706,0.721316,0.7560058,0.64459914
SLC44A2,0.48602176,0.77719617,0.0,0.0,0.0,0.0,0.0,0.0
ILF3,0.45415697,0.48342562,0.37272984,0.0,0.46703428,0.43067822,0.35945886,0.483664
DNM2,0.0,0.0,0.0,0.0,0.44938228,0.0,0.0,0.0
YIPF2,0.0,0.0,0.2638259,0.0,0.0,0.0,0.0,0.0
KANK2,0.0,0.0,0.6987375,0.0,0.0,1.1822412,1.0565624,0.69327223
TMEM205,0.40378883,0.62413263,0.49126166,0.0,0.0,0.38122097,0.0,0.45447168
PRKCSH,0.29387414,0.32093444,0.36982238,0.0,0.37366688,0.0,0.0,0.0
CNN1,0.0,0.0,0.0,0.0,0.0,1.5985681,1.9333334,0.0
WDR83OS,1.1421338,1.4129605,1.1724367,0.9779633,1.0162215,0.98900104,1.1970993,1.1279151
DHPS,0.0,0.0,0.0,0.0,0.0,0.4018569,0.37459418,0.0
TRIR,1.1494727,1.1388396,0.87133336,1.10502,1.0344934,1.0831871,1.1795799,0.9319313
GET3,0.0,0.0,0.3357221,0.0,0.38004673,0.40793878,0.3333701,0.0
JUNB,1.6337465,2.0072849,1.4581673,2.412408,1.9638662,1.699158,0.8139281,0.8657326
PRDX2,1.0065745,1.0964171,1.0381491,0.9603127,0.0,1.2051525,1.1132916,1.0289321
CALR,1.2828202,1.3585612,1.4010849,1.2145643,1.7481344,1.4191818,1.5538757,1.1849927
RAD23A,0.72947836,0.67543036,0.75592566,0.6049644,0.7864555,1.0196455,0.93116987,0.8570926
GADD45GIP1,0.76349366,0.9379451,0.86982024,0.60419154,0.7796494,0.95552784,0.92324674,0.80493563
NFIX,0.0,0.38699228,1.0925163,0.0,0.0,0.0,0.6444164,0.0
LYL1,0.54454553,0.74184567,0.0,0.0,0.45700222,0.0,0.0,0.0
TRMT1,0.0,0.0,0.0,0.0,0.4099995,0.0,0.0,0.0
STX10,0.0,0.0,0.0,0.0,0.39673495,0.0,0.0,0.0
IER2,1.6536696,0.8709495,0.49010718,1.7905389,1.5275738,1.0673518,0.40546513,0.0
C19orf53,0.98509395,0.91689116,0.9994681,0.967467,0.9329357,1.1071527,1.0932084,1.0349789
PRKACA,0.0,0.0,0.0,0.0,0.3453303,0.0,0.0,0.0
ADGRE5,0.0,0.0,0.0,0.0,0.0,0.3027466,0.44648522,0.0
DDX39A,0.0,0.0,0.0,0.0,0.41001654,0.0,0.0,0.0
PKN1,0.43841735,0.0,0.0,0.0,0.37848395,0.0,0.0,0.0
GIPC1,0.0,0.0,0.0,0.0,0.0,0.3487854,0.0,0.0
DNAJB1,0.0,0.0,0.0,1.0049995,0.8142432,0.30221066,0.0,0.0
TECR,0.33903468,0.0,0.49222386,0.0,0.49162507,0.58164895,0.33141863,0.5358899
NDUFB7,0.85231984,0.9498371,0.9591273,0.78157437,0.91696626,1.532876,1.3575494,1.0028436
SYDE1,0.0,0.0,0.0,0.0,0.0,0.36984336,0.0,0.0
NOTCH3,0.0,0.0,0.0,0.0,0.0,1.5630379,0.6731405,0.0
BRD4,0.45010224,0.37519127,0.47171277,0.0,0.48940974,0.533708,0.4013088,0.5963395
TPM4,1.7763083,1.6800818,1.350162,0.9183364,1.349627,1.7818234,1.9168054,1.7115642
RAB8A,0.0,0.0,0.0,0.0,0.5699769,0.0,0.0,0.0
FAM32A,0.0,0.25905147,0.32877696,0.0,0.33836877,0.4379881,0.43312195,0.40554845
KLF2,2.3601394,2.889728,0.6056818,0.37981424,0.5761357,0.8749572,0.0,0.0
SMIM7,0.44599932,0.5258226,0.6470225,0.0,0.46530813,0.5830274,0.63164425,0.7465133
CPAMD8,0.0,0.6418444,0.0,0.0,0.0,0.0,0.0,0.0
MYO9B,0.0,0.0,0.0,0.0,0.5408108,0.0,0.0,0.0
BABAM1,0.0,0.0,0.0,0.0,0.2128502,0.38625824,0.33615837,0.0
MRPL34,0.31570297,0.3798203,0.55195713,0.0,0.542261,0.6817938,0.6442982,0.4481535
PLVAP,2.2371824,1.2437298,0.0,0.0,0.0,0.0,0.0,0.0
BST2,1.4435549,1.9813864,0.0,0.81242687,1.1876794,0.70166016,0.0,0.75862193
MVB12A,0.20523942,0.0,0.305349,0.0,0.0,0.37343353,0.0,0.0
PGLS,0.6129372,0.452797,0.71053374,0.0,0.9849888,0.5306056,0.5355886,0.79876447
COLGALT1,0.0,0.0,0.0,0.0,0.7128382,0.0,0.0,0.0
RPL18A,3.455226,3.1273048,3.1137323,3.4093068,3.127121,3.1757905,3.0957854,3.0661304
CCDC124,0.18113086,0.0,0.3773762,0.0,0.39271003,0.53902084,0.5194911,0.0
IFI30,0.0,0.0,0.0,0.0,0.43701568,0.0,0.0,0.0
JUND,1.303159,1.4280545,1.4394519,1.9414175,1.5409148,1.7215917,1.2578757,1.3889627
LSM4,0.3662105,0.0,0.28630707,0.0,0.64921355,0.4931032,0.43858346,0.44153532
LRRC25,0.0,0.0,0.0,0.0,0.6420722,0.0,0.0,0.0
SSBP4,0.34749985,0.63042593,0.3431937,0.0,0.0,0.5535553,0.22917452,0.4659483
ISYNA1,0.0,0.0,0.0,0.0,0.0,1.1231022,0.56824684,0.0
FKBP8,0.63056767,0.70807433,0.92160344,0.7360891,0.7281184,1.0145711,1.0569808,0.8657326
KXD1,0.0,0.0,0.41742054,0.0,0.3897876,0.41179714,0.4837058,0.0
UBA52,2.682259,2.5619087,2.5953145,2.686644,2.8410008,2.514235,2.465351,2.5267682
CRLF1,0.0,0.0,1.2459328,0.0,0.0,0.0,0.0,0.0
REX1BD,0.5679815,0.62236744,0.72055614,0.8128158,0.898312,0.6652051,0.6449004,0.5532097
COPE,0.6718726,0.74449575,0.9008825,1.0376198,1.1266687,0.94235504,0.83899766,0.91482323
HOMER3,0.0,0.0,0.0,0.0,0.43837827,0.0,0.0,0.0
NDUFA13,0.5382242,0.63829803,0.73876023,0.68371177,0.8184038,1.027812,0.99414945,0.8078523
UQCRFS1,0.4427774,0.0,0.4830209,0.0,0.59628916,0.72611594,0.5667087,0.4659483
URI1,0.0,0.0,0.5572263,0.0,0.0,0.39981318,0.40648437,0.5296993
PDCD5,0.83481014,0.7606194,0.95536375,0.0,0.5712483,0.96438694,0.87892187,0.9192182
PEPD,0.2632714,0.38700745,0.33929625,0.0,0.66807556,0.40059534,0.34439385,0.0
LSM14A,0.44329602,0.44571635,0.3794557,0.0,0.33868122,0.49675298,0.47624442,0.41804907
GARRE1,0.90399766,1.0150981,0.0,0.0,0.0,0.0,0.0,0.0
GPI,0.0,0.0,0.22609651,0.0,0.3953129,0.5678159,0.0,0.0
UBA2,0.0,0.37332073,0.24427474,0.0,0.0,1.3291043,0.7702135,0.25987065
WTIP,0.0,0.0,0.0,0.0,0.0,0.8998205,0.6433115,0.0
LGI4,0.0,0.0,0.0,0.0,0.0,0.56235635,0.0,0.0
FXYD1,0.0,0.0,1.2827103,0.0,0.0,1.1785953,1.9123468,1.2005723
FXYD5,1.3393362,1.3292892,0.37819213,1.3072575,1.4236114,0.0,0.0,0.0
USF2,0.0,0.0,0.0,0.2714736,0.755048,0.0,0.2430461,0.0
TMEM147,0.3484109,0.48780248,0.5791662,0.0,0.55525804,0.47251862,0.5273087,0.44153532
RBM42,0.0,0.0,0.21493047,0.0,0.26108146,0.4296915,0.3611254,0.41222757
COX6B1,1.2793875,1.3035005,1.3144286,1.3391808,1.7212241,1.6948336,1.5540252,1.3329269
PSENEN,0.0,0.0,0.4055819,0.0,0.41165102,0.33239183,0.22837532,0.36131662
HSPB6,0.0,0.0,0.8640415,0.0,0.0,1.2188988,1.0187306,0.0
HCST,0.0,0.0,0.0,0.4028305,1.5367844,0.0,0.0,0.0
TYROBP,0.0,0.0,0.0,0.0,3.1150753,0.0,0.0,0.0
POLR2I,0.62366056,0.6430974,0.6693905,0.0,0.37166455,0.7722757,0.8188052,0.9319313
TBCB,0.6099099,0.6604322,0.59327894,0.3457263,0.5802143,0.7646324,0.8167236,0.8199586
CAPNS1,1.0675082,1.0020792,0.79149145,0.22311834,0.8980171,0.8622985,0.8658523,0.8740711
COX7A1,0.87313855,1.0765109,1.0086492,0.0,0.0,1.5313687,1.5782617,1.0230756
SPINT2,0.0,0.0,0.0,0.0,0.6309172,0.0,0.815506,0.0
PPP1R14A,0.0,0.71983415,0.0,0.0,0.0,2.408869,3.2153358,0.0
C19orf33,0.0,0.80119383,0.0,0.0,0.0,0.0,0.0,0.0
PSMD8,0.7943406,0.76748186,0.86384296,0.90236354,0.90630245,1.0966164,1.0537958,0.8726357
